Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,463,19.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,CORN,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),1,67.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,62.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,CORN,"CORN, SILAGE, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,CORN,"CORN, SILAGE, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,1,40.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"62,337",29.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",16,42
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),11,70
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),43,39.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),64,52.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),25,55.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),27,56.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,186,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,34
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"1,341",40.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SORGHUM,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,25,54.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,785,25.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),3,43.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),6,41.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,9,22.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,38.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"72,722",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",21,30.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),14,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),77,35
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),91,47.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),38,37.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),17,37.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,258,20.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"72,722",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLIS,51,,,0,,WHEAT,"WHEAT, WINTER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,258,20.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"8,704",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",2,27
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),2,74.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),11,43.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),19,46.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),5,48.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),2,56.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,41,24.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,540,45.7
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),2,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),3,67.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,5,62.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"24,430",29.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),6,70
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),36,39.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),29,52.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),38,55.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),4,56.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,113,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,245,40.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SORGHUM,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,7,54.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"13,065",25.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),12,67.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),14,43.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),30,41.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),22,37.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),2,45.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,80,22.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"75,254",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",25,30.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),8,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),31,35
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),47,47.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),29,37.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),32,37.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,172,20.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,"WHEAT, WINTER - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"75,254",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,ELLSWORTH,53,,,0,,WHEAT,"WHEAT, WINTER - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,172,20.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"6,128",20.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",1,27
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),3,74.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),13,43.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),17,46.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),2,48.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),1,56.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,37,24.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED,317,19.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, GRAIN, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,3,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"2,465",45.7
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),5,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),9,67.8
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),4,97.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,CORN,"CORN, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,18,62.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, GRAIN - ACRES HARVESTED",TOTAL,NOT SPECIFIED,"28,739",29.4
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",7,42
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),3,70
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),52,39.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),46,52.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),19,55.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),6,56.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, GRAIN - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,133,26.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, SILAGE - ACRES HARVESTED",TOTAL,NOT SPECIFIED,871,40.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SORGHUM,"SORGHUM, SILAGE - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,15,54.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,SOYBEANS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"35,386",25.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",7,48.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),12,67.3
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),51,43.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),45,41.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),29,37.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),7,45.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,SOYBEANS - OPERATIONS WITH AREA HARVESTED,TOTAL,NOT SPECIFIED,151,22.1
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - ACRES HARVESTED",TOTAL,NOT SPECIFIED, (D),(D)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,SOYBEANS,"SOYBEANS, IRRIGATED - OPERATIONS WITH AREA HARVESTED",TOTAL,NOT SPECIFIED,2,38.5
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"66,548",20.2
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)",19,30.9
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (1.0 TO 24.9 ACRES),12,(H)
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),43,35
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (25.0 TO 99.9 ACRES),50,47.6
CENSUS,2017,YEAR,,COUNTY,KANSAS,20,CENTRAL,50,LINCOLN,105,,,0,,WHEAT,WHEAT - OPERATIONS WITH AREA HARVESTED,AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),36,37.4
